field_id,year,month,mean_temp,total_precip,temp_mean,temp_std,precip_mean,precip_std,temp_deviation,precip_deviation,temp_anomaly,precip_anomaly
osm-1305439648,2023,3,9.665806451612903,73.02,10.727225806451612,0.8564183396732082,100.486,29.804444802747128,-1.2393701835527302,-0.9215404004931647,False,False
osm-1305439648,2023,4,14.812999999999999,154.69,14.259333333333334,0.8679031243942675,94.49199999999999,57.25746824650912,0.637936022010617,1.0513563006459017,False,False
osm-1305439648,2023,5,17.598709677419354,76.28,18.806516129032257,1.6961936851933823,135.702,67.43189282527965,-0.7120687113483751,-0.8812150676826795,False,False
osm-1305439648,2023,6,21.307000000000002,141.42,23.501533333333334,1.6209688906467155,79.256,48.019483858117425,-1.3538404999603557,1.2945578545507734,False,False
osm-1305439648,2023,7,26.30838709677419,101.92,26.505032258064517,0.4237554833597098,126.954,39.09337066562565,-0.46405337278763303,-0.6403643270906824,False,False
osm-1305439648,2023,8,25.70225806451613,130.98,25.297225806451614,0.5808133537764767,149.326,46.7089876790324,0.6973535567510223,-0.39277237447463453,False,False
osm-1305439648,2023,9,22.287,66.31,21.491466666666668,0.9035984420329901,134.868,69.1065906408354,0.8804058266672916,-0.9920616740639604,False,False
osm-1305439648,2023,10,16.49225806451613,20.979999999999997,15.892129032258065,1.4847506964447366,58.742000000000004,52.41742286682931,0.40419515120961647,-0.7204093206935681,False,False
osm-1305439648,2023,11,9.504999999999999,42.480000000000004,9.950333333333333,1.3526698907469379,75.664,55.41061748437749,-0.32922543510406893,-0.5988743945933452,False,False
osm-1305439648,2023,12,6.411290322580645,180.38,5.477677419354839,2.361813371912797,103.35799999999999,53.650656286759435,0.39529495189100705,1.4356208354343736,False,False
osm-1305439648,2024,1,3.337741935483871,186.10000000000002,3.89341935483871,1.8503328805894994,119.596,39.77008586865259,-0.3003121358238012,1.6722116270917966,False,False
osm-1305439648,2024,2,6.764827586206897,46.839999999999996,6.277795566502464,2.0331445897290297,105.04,48.02781746030106,0.23954617992483396,-1.2117977263511317,False,False
osm-1305439648,2024,3,10.94,127.16,10.727225806451612,0.8564183396732082,100.486,29.804444802747128,0.24844656366137355,0.8949671827989026,False,False
